"Reporting date","Name of health care institution","Region","District","address","EDRPOU code of health care institution","Latitude","Longitude","Hospitalization","Number of artificial respirating units in health care institution","Number of recovery cases among people with confirmed COVID-19 diagnosis during reporting interval","Number of beds adaptated for hospitalization of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases wait for laboratory confirmation","Number of peolple with suspected SARS-CoV-2 (2019-nCoV) coronavirus infection, whoes cases registered during reported period","Number of peolple with confirmed COVID-19 diagnosis, affected by SARS-CoV-2 (2019-nCoV) coronavirus infection, under medical treatment","Number of people whoes COVID-19 diagnosis confirmed during reporting period","Number of fatal cases among people with confirmed COVID-19 diagnosis during reporting interval","State"
2020-02-05,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-05,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-05,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-06,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-06,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-06,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-07,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-07,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-07,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-08,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-08,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-08,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-09,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-09,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-09,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-10,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-10,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-10,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-11,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-11,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-11,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-12,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-12,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-12,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-13,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-13,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-13,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-14,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-14,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-14,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-15,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-15,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-15,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-16,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-16,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-16,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-17,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-17,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-17,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-18,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-18,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-18,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-19,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-19,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-19,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-20,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-20,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-20,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-21,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-21,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-21,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-22,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-22,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-22,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-23,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-23,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-23,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-24,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-24,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-24,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-25,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-25,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-25,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-26,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-26,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-26,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-27,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-27,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-27,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-28,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-28,"КП ""Волинська обласна клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. Prezidenta Grushevskogo, 21","01983163","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-28,"КНП ""Іваничівська центральна районна лікарня""","Volinska","IvanichIvskiy","smt. IvanichI, vul. Grushevskogo, 45","01982904","50.63777","24.35917",0,0,0,0,0,0,0,0,0,"Not found"
2020-02-29,"КП ""Луцька міська клінічна лікарня""","Volinska",NA,"m. Lutsk, prosp. VIdrodzhennya, 13","01982985","50.74507","25.32008",0,0,0,0,0,0,0,0,0,"Not found"
